filename,label
concrete_0106.jpg,1
concrete_0107.jpg,0
concrete_0108.jpg,0
concrete_0109.jpg,1
concrete_0110.jpg,0
concrete_0111.jpg,0
concrete_0112.jpg,1
concrete_0113.jpg,1
concrete_0114.jpg,1
concrete_0115.jpg,0
concrete_0116.jpg,0
concrete_0117.jpg,1
concrete_0118.jpg,0
concrete_0119.jpg,0
concrete_0120.jpg,0
concrete_0121.jpg,0
concrete_0122.jpg,0
concrete_0123.jpg,1
concrete_0124.jpg,1
concrete_0125.jpg,1
concrete_0126.jpg,1
concrete_0127.jpg,0
concrete_0128.jpg,1
concrete_0129.jpg,1
concrete_0130.jpg,0
concrete_0131.jpg,0
concrete_0132.jpg,0
concrete_0133.jpg,0
concrete_0134.jpg,1
concrete_0135.jpg,1
concrete_0136.jpg,0
concrete_0137.jpg,0
concrete_0138.jpg,0
concrete_0139.jpg,1
concrete_0140.jpg,0
concrete_0141.jpg,0
concrete_0142.jpg,1
concrete_0143.jpg,0
concrete_0144.jpg,1
concrete_0145.jpg,1
concrete_0146.jpg,0
concrete_0147.jpg,1
concrete_0148.jpg,0
concrete_0149.jpg,1
concrete_0150.jpg,1
concrete_0151.jpg,1
concrete_0152.jpg,1
concrete_0153.jpg,1
concrete_0154.jpg,1
concrete_0155.jpg,1
concrete_0156.jpg,0
concrete_0157.jpg,1
concrete_0158.jpg,1
concrete_0159.jpg,0
concrete_0160.jpg,0
concrete_0161.jpg,1
concrete_0162.jpg,0
concrete_0163.jpg,1
concrete_0164.jpg,1
concrete_0165.jpg,1
concrete_0166.jpg,1
concrete_0167.jpg,1
concrete_0168.jpg,1
concrete_0169.jpg,1
concrete_0170.jpg,0
concrete_0171.jpg,1
concrete_0172.jpg,0
concrete_0173.jpg,1
concrete_0174.jpg,0
concrete_0175.jpg,0
concrete_0176.jpg,0
concrete_0177.jpg,0
concrete_0178.jpg,0
concrete_0179.jpg,0
concrete_0180.jpg,1
concrete_0181.jpg,1
concrete_0182.jpg,1
concrete_0183.jpg,1
concrete_0184.jpg,0
concrete_0185.jpg,0
concrete_0186.jpg,0
concrete_0187.jpg,1
concrete_0188.jpg,0
concrete_0189.jpg,1
concrete_0190.jpg,0
concrete_0191.jpg,0
concrete_0192.jpg,0
concrete_0193.jpg,0
concrete_0194.jpg,0
concrete_0195.jpg,0
concrete_0196.jpg,0
concrete_0197.jpg,0
concrete_0198.jpg,1
concrete_0199.jpg,1
concrete_0200.jpg,1
concrete_0201.jpg,1
concrete_0202.jpg,0
concrete_0203.jpg,0
concrete_0204.jpg,0
concrete_0205.jpg,0
concrete_0206.jpg,0
concrete_0207.jpg,1
concrete_0208.jpg,0
concrete_0209.jpg,0
concrete_0210.jpg,0
concrete_0211.jpg,0
concrete_0212.jpg,1
concrete_0213.jpg,1
concrete_0214.jpg,1
concrete_0215.jpg,0
concrete_0216.jpg,1
concrete_0217.jpg,0
concrete_0218.jpg,0
concrete_0219.jpg,0
concrete_0220.jpg,1
concrete_0221.jpg,1
concrete_0222.jpg,0
concrete_0223.jpg,0
concrete_0224.jpg,1
concrete_0225.jpg,1
concrete_0226.jpg,1
concrete_0227.jpg,0
concrete_0228.jpg,1
concrete_0229.jpg,1
concrete_0230.jpg,1
concrete_0231.jpg,1
concrete_0232.jpg,1
concrete_0233.jpg,1
concrete_0234.jpg,0
concrete_0235.jpg,1
concrete_0236.jpg,0
concrete_0237.jpg,0
concrete_0238.jpg,0
concrete_0239.jpg,0
concrete_0240.jpg,1
concrete_0241.jpg,1
concrete_0242.jpg,1
concrete_0243.jpg,0
concrete_0244.jpg,1
concrete_0245.jpg,1
concrete_0246.jpg,1
concrete_0247.jpg,0
concrete_0248.jpg,0
concrete_0249.jpg,0
concrete_0250.jpg,0
concrete_0251.jpg,1
concrete_0252.jpg,0
concrete_0253.jpg,0
concrete_0254.jpg,1
concrete_0255.jpg,0
concrete_0256.jpg,1
concrete_0257.jpg,0
concrete_0258.jpg,0
concrete_0259.jpg,0
concrete_0260.jpg,1
concrete_0261.jpg,0
concrete_0262.jpg,0
concrete_0263.jpg,1
concrete_0264.jpg,0
concrete_0265.jpg,1
concrete_0266.jpg,1
concrete_0267.jpg,1
concrete_0268.jpg,0
concrete_0269.jpg,0
concrete_0270.jpg,0
concrete_0271.jpg,1
concrete_0272.jpg,1
concrete_0273.jpg,1
concrete_0274.jpg,0
concrete_0275.jpg,0
concrete_0276.jpg,1
concrete_0277.jpg,1
concrete_0278.jpg,0
concrete_0279.jpg,1
concrete_0280.jpg,1
concrete_0281.jpg,0
concrete_0282.jpg,0
concrete_0283.jpg,1
concrete_0284.jpg,0
concrete_0285.jpg,1
concrete_0286.jpg,1
concrete_0287.jpg,1
concrete_0288.jpg,1
concrete_0289.jpg,0
concrete_0290.jpg,1
concrete_0291.jpg,1
concrete_0292.jpg,1
concrete_0293.jpg,1
concrete_0294.jpg,0
concrete_0295.jpg,0
concrete_0296.jpg,0
concrete_0297.jpg,1
concrete_0298.jpg,1
concrete_0299.jpg,0
concrete_0300.jpg,1
concrete_0301.jpg,0
concrete_0302.jpg,0
concrete_0303.jpg,0
concrete_0304.jpg,1
concrete_0305.jpg,0
concrete_0306.jpg,0
concrete_0307.jpg,1
concrete_0308.jpg,1
concrete_0309.jpg,1
concrete_0310.jpg,1
concrete_0311.jpg,0
concrete_0312.jpg,1
concrete_0313.jpg,0
concrete_0314.jpg,1
concrete_0315.jpg,0
concrete_0316.jpg,0
concrete_0317.jpg,1
concrete_0318.jpg,1
concrete_0319.jpg,0
concrete_0320.jpg,1
concrete_0321.jpg,0
concrete_0322.jpg,0
concrete_0323.jpg,0
concrete_0324.jpg,1
concrete_0325.jpg,0
concrete_0326.jpg,1
concrete_0327.jpg,0
concrete_0328.jpg,1
concrete_0329.jpg,0
concrete_0330.jpg,1
concrete_0331.jpg,0
concrete_0332.jpg,0
concrete_0333.jpg,1
concrete_0334.jpg,1
concrete_0335.jpg,0
concrete_0336.jpg,1
concrete_0337.jpg,1
concrete_0338.jpg,1
concrete_0339.jpg,1
concrete_0340.jpg,1
concrete_0341.jpg,1
concrete_0342.jpg,1
concrete_0343.jpg,1
concrete_0344.jpg,1
concrete_0345.jpg,1
concrete_0346.jpg,1
concrete_0347.jpg,1
concrete_0348.jpg,1
concrete_0349.jpg,0
concrete_0350.jpg,0
concrete_0351.jpg,0
concrete_0352.jpg,0
concrete_0353.jpg,1
concrete_0354.jpg,0
concrete_0355.jpg,0
concrete_0356.jpg,1
concrete_0357.jpg,0
concrete_0358.jpg,1
concrete_0359.jpg,1
concrete_0360.jpg,1
concrete_0361.jpg,1
concrete_0362.jpg,0
concrete_0363.jpg,0
concrete_0364.jpg,0
concrete_0365.jpg,0
concrete_0366.jpg,1
concrete_0367.jpg,1
concrete_0368.jpg,0
concrete_0369.jpg,1
concrete_0370.jpg,0
concrete_0371.jpg,1
concrete_0372.jpg,0
concrete_0373.jpg,1
concrete_0374.jpg,0
concrete_0375.jpg,1
concrete_0376.jpg,0
concrete_0377.jpg,0
concrete_0378.jpg,1
concrete_0379.jpg,1
concrete_0380.jpg,1
concrete_0381.jpg,0
concrete_0382.jpg,0
concrete_0383.jpg,0
concrete_0384.jpg,1
concrete_0385.jpg,0
concrete_0386.jpg,0
concrete_0387.jpg,0
concrete_0388.jpg,0
concrete_0389.jpg,0
concrete_0390.jpg,1
concrete_0391.jpg,0
concrete_0392.jpg,1
concrete_0393.jpg,0
concrete_0394.jpg,1
concrete_0395.jpg,0
concrete_0396.jpg,1
concrete_0397.jpg,0
concrete_0398.jpg,1
concrete_0399.jpg,0
concrete_0400.jpg,1
concrete_0401.jpg,1
concrete_0402.jpg,1
concrete_0403.jpg,0
concrete_0404.jpg,1
concrete_0405.jpg,1
concrete_0406.jpg,1
concrete_0407.jpg,0
concrete_0408.jpg,1
concrete_0409.jpg,1
concrete_0410.jpg,1
concrete_0411.jpg,0
concrete_0412.jpg,0
concrete_0413.jpg,0
concrete_0414.jpg,1
concrete_0415.jpg,1
concrete_0416.jpg,1
concrete_0417.jpg,1
concrete_0418.jpg,0
concrete_0419.jpg,1
concrete_0420.jpg,0
concrete_0421.jpg,0
concrete_0422.jpg,1
concrete_0423.jpg,1
concrete_0424.jpg,0
concrete_0425.jpg,1
concrete_0426.jpg,1
concrete_0427.jpg,1
concrete_0428.jpg,1
concrete_0429.jpg,1
concrete_0430.jpg,1
concrete_0431.jpg,0
concrete_0432.jpg,0
concrete_0433.jpg,0
concrete_0434.jpg,0
concrete_0435.jpg,0
concrete_0436.jpg,0
concrete_0437.jpg,1
concrete_0438.jpg,1
concrete_0439.jpg,1
concrete_0440.jpg,0
concrete_0441.jpg,1
concrete_0442.jpg,0
concrete_0443.jpg,1
concrete_0444.jpg,1
concrete_0445.jpg,0
concrete_0446.jpg,0
concrete_0447.jpg,0
concrete_0448.jpg,0
concrete_0449.jpg,0
concrete_0450.jpg,1
concrete_0451.jpg,0
concrete_0452.jpg,0
concrete_0453.jpg,0
concrete_0454.jpg,1
concrete_0455.jpg,0
concrete_0456.jpg,0
concrete_0457.jpg,1
concrete_0458.jpg,1
concrete_0459.jpg,0
concrete_0460.jpg,1
concrete_0461.jpg,0
concrete_0462.jpg,0
concrete_0463.jpg,1
concrete_0464.jpg,0
concrete_0465.jpg,1
concrete_0466.jpg,0
concrete_0467.jpg,1
concrete_0468.jpg,0
concrete_0469.jpg,1
concrete_0470.jpg,1
concrete_0471.jpg,0
concrete_0472.jpg,0
concrete_0473.jpg,1
concrete_0474.jpg,1
concrete_0475.jpg,0
concrete_0476.jpg,1
concrete_0477.jpg,1
concrete_0478.jpg,0
concrete_0479.jpg,0
concrete_0480.jpg,0
concrete_0481.jpg,0
concrete_0482.jpg,0
concrete_0483.jpg,0
concrete_0484.jpg,1
concrete_0485.jpg,0
concrete_0486.jpg,1
concrete_0487.jpg,1
concrete_0488.jpg,0
concrete_0489.jpg,0
concrete_0490.jpg,0
concrete_0491.jpg,0
concrete_0492.jpg,1
concrete_0493.jpg,1
concrete_0494.jpg,0
concrete_0495.jpg,0
concrete_0496.jpg,1
concrete_0497.jpg,1
concrete_0498.jpg,0
concrete_0499.jpg,0
concrete_0500.jpg,0
concrete_0501.jpg,0
concrete_0502.jpg,1
concrete_0503.jpg,1
concrete_0504.jpg,1
concrete_0505.jpg,0
concrete_0506.jpg,1
concrete_0507.jpg,0
concrete_0508.jpg,0
concrete_0509.jpg,0
concrete_0510.jpg,0
concrete_0511.jpg,1
concrete_0512.jpg,1
concrete_0513.jpg,1
concrete_0514.jpg,0
concrete_0515.jpg,0
concrete_0516.jpg,1
concrete_0517.jpg,1
concrete_0518.jpg,1
concrete_0519.jpg,1
concrete_0520.jpg,0
concrete_0521.jpg,1
concrete_0522.jpg,1
concrete_0523.jpg,1
concrete_0524.jpg,0
concrete_0525.jpg,0
concrete_0526.jpg,0
concrete_0527.jpg,1
concrete_0528.jpg,1
concrete_0529.jpg,1
concrete_0530.jpg,1
concrete_0531.jpg,1
concrete_0532.jpg,1
concrete_0533.jpg,1
concrete_0534.jpg,1
concrete_0535.jpg,0
concrete_0536.jpg,1
concrete_0537.jpg,1
concrete_0538.jpg,1
concrete_0539.jpg,0
concrete_0540.jpg,1
concrete_0541.jpg,1
concrete_0542.jpg,0
concrete_0543.jpg,0
concrete_0544.jpg,1
concrete_0545.jpg,1
concrete_0546.jpg,0
concrete_0547.jpg,0
concrete_0548.jpg,0
concrete_0549.jpg,0
concrete_0550.jpg,0
concrete_0551.jpg,0
concrete_0552.jpg,1
concrete_0553.jpg,1
concrete_0554.jpg,0
concrete_0555.jpg,1
concrete_0556.jpg,0
concrete_0557.jpg,0
concrete_0558.jpg,1
concrete_0559.jpg,0
concrete_0560.jpg,0
concrete_0561.jpg,0
concrete_0562.jpg,0
concrete_0563.jpg,0
concrete_0564.jpg,1
concrete_0565.jpg,0
concrete_0566.jpg,0
concrete_0567.jpg,1
concrete_0568.jpg,1
concrete_0569.jpg,0
concrete_0570.jpg,1
concrete_0571.jpg,1
concrete_0572.jpg,0
concrete_0573.jpg,0
concrete_0574.jpg,0
concrete_0575.jpg,1
concrete_0576.jpg,0
concrete_0577.jpg,0
concrete_0578.jpg,1
concrete_0579.jpg,1
concrete_0580.jpg,1
concrete_0581.jpg,0
concrete_0582.jpg,0
concrete_0583.jpg,0
concrete_0584.jpg,0
concrete_0585.jpg,1
concrete_0586.jpg,0
concrete_0587.jpg,1
concrete_0588.jpg,0
concrete_0589.jpg,1
concrete_0590.jpg,0
concrete_0591.jpg,0
concrete_0592.jpg,1
concrete_0593.jpg,1
concrete_0594.jpg,1
concrete_0595.jpg,0
concrete_0596.jpg,1
concrete_0597.jpg,1
concrete_0598.jpg,1
concrete_0599.jpg,0
concrete_0600.jpg,0
concrete_0601.jpg,0
concrete_0602.jpg,1
concrete_0603.jpg,0
concrete_0604.jpg,0
concrete_0605.jpg,0
concrete_0606.jpg,1
concrete_0607.jpg,0
concrete_0608.jpg,0
concrete_0609.jpg,1
concrete_0610.jpg,0
concrete_0611.jpg,1
concrete_0612.jpg,0
concrete_0613.jpg,0
concrete_0614.jpg,1
concrete_0615.jpg,1
concrete_0616.jpg,1
concrete_0617.jpg,0
concrete_0618.jpg,0
concrete_0619.jpg,0
concrete_0620.jpg,0
concrete_0621.jpg,0
concrete_0622.jpg,0
concrete_0623.jpg,0
concrete_0624.jpg,1
concrete_0625.jpg,1
concrete_0626.jpg,0
concrete_0627.jpg,1
concrete_0628.jpg,0
concrete_0629.jpg,1
concrete_0630.jpg,0
concrete_0631.jpg,1
concrete_0632.jpg,0
concrete_0633.jpg,1
concrete_0634.jpg,0
concrete_0635.jpg,0
concrete_0636.jpg,1
concrete_0637.jpg,0
concrete_0638.jpg,1
concrete_0639.jpg,0
concrete_0640.jpg,0
concrete_0641.jpg,1
concrete_0642.jpg,0
concrete_0643.jpg,0
concrete_0644.jpg,1
concrete_0645.jpg,0
concrete_0646.jpg,1
concrete_0647.jpg,0
concrete_0648.jpg,0
concrete_0649.jpg,0
concrete_0650.jpg,1
concrete_0651.jpg,1
concrete_0652.jpg,0
concrete_0653.jpg,1
concrete_0654.jpg,0
concrete_0655.jpg,0
concrete_0656.jpg,0
concrete_0657.jpg,0
concrete_0658.jpg,0
concrete_0659.jpg,0
concrete_0660.jpg,1
concrete_0661.jpg,0
concrete_0662.jpg,0
concrete_0663.jpg,0
concrete_0664.jpg,1
concrete_0665.jpg,1
concrete_0666.jpg,1
concrete_0667.jpg,1
concrete_0668.jpg,0
concrete_0669.jpg,0
concrete_0670.jpg,0
concrete_0671.jpg,1
concrete_0672.jpg,0
concrete_0673.jpg,0
concrete_0674.jpg,0
concrete_0675.jpg,0
concrete_0676.jpg,1
concrete_0677.jpg,1
concrete_0678.jpg,1
concrete_0679.jpg,0
concrete_0680.jpg,1
concrete_0681.jpg,1
concrete_0682.jpg,1
concrete_0683.jpg,0
concrete_0684.jpg,1
concrete_0685.jpg,1
concrete_0686.jpg,0
concrete_0687.jpg,0
concrete_0688.jpg,0
concrete_0689.jpg,1
concrete_0690.jpg,0
concrete_0691.jpg,1
concrete_0692.jpg,1
concrete_0693.jpg,1
concrete_0694.jpg,0
concrete_0695.jpg,1
concrete_0696.jpg,0
concrete_0697.jpg,0
concrete_0698.jpg,0
concrete_0699.jpg,0
concrete_0700.jpg,1
concrete_0701.jpg,0
concrete_0702.jpg,0
concrete_0703.jpg,1
concrete_0704.jpg,1
concrete_0705.jpg,0
concrete_0706.jpg,0
concrete_0707.jpg,1
concrete_0708.jpg,0
concrete_0709.jpg,1
concrete_0710.jpg,0
concrete_0711.jpg,0
concrete_0712.jpg,1
concrete_0713.jpg,0
concrete_0714.jpg,1
concrete_0715.jpg,0
concrete_0716.jpg,0
concrete_0717.jpg,0
concrete_0718.jpg,0
concrete_0719.jpg,0
concrete_0720.jpg,0
concrete_0721.jpg,1
concrete_0722.jpg,0
concrete_0723.jpg,0
concrete_0724.jpg,1
concrete_0725.jpg,1
concrete_0726.jpg,1
concrete_0727.jpg,0
concrete_0728.jpg,0
concrete_0729.jpg,0
concrete_0730.jpg,1
concrete_0731.jpg,1
concrete_0732.jpg,0
concrete_0733.jpg,1
concrete_0734.jpg,1
concrete_0735.jpg,0
concrete_0736.jpg,1
concrete_0737.jpg,0
concrete_0738.jpg,1
concrete_0739.jpg,1
concrete_0740.jpg,1
concrete_0741.jpg,1
concrete_0742.jpg,0
concrete_0743.jpg,1
concrete_0744.jpg,0
concrete_0745.jpg,1
concrete_0746.jpg,0
concrete_0747.jpg,1
concrete_0748.jpg,0
concrete_0749.jpg,0
concrete_0750.jpg,1
concrete_0751.jpg,0
concrete_0752.jpg,1
concrete_0753.jpg,0
concrete_0754.jpg,0
concrete_0755.jpg,1
concrete_0756.jpg,0
concrete_0757.jpg,1
concrete_0758.jpg,1
concrete_0759.jpg,0
concrete_0760.jpg,0
concrete_0761.jpg,1
concrete_0762.jpg,1
concrete_0763.jpg,0
concrete_0764.jpg,0
concrete_0765.jpg,1
concrete_0766.jpg,0
concrete_0767.jpg,1
concrete_0768.jpg,0
concrete_0769.jpg,0
concrete_0770.jpg,0
concrete_0771.jpg,0
concrete_0772.jpg,0
concrete_0773.jpg,0
concrete_0774.jpg,0
concrete_0775.jpg,0
concrete_0776.jpg,0
concrete_0777.jpg,1
concrete_0778.jpg,1
concrete_0779.jpg,0
concrete_0780.jpg,0
concrete_0781.jpg,1
concrete_0782.jpg,0
concrete_0783.jpg,0
concrete_0784.jpg,0
concrete_0785.jpg,1
concrete_0786.jpg,0
concrete_0787.jpg,1
concrete_0788.jpg,1
concrete_0789.jpg,1
concrete_0790.jpg,1
concrete_0791.jpg,0
concrete_0792.jpg,0
concrete_0793.jpg,0
concrete_0794.jpg,1
concrete_0795.jpg,1
concrete_0796.jpg,0
concrete_0797.jpg,1
concrete_0798.jpg,1
concrete_0799.jpg,1
